candle_time,open,high,low,close,volume
2018/1/11 8:00,14900,14999,12639,13254,71695.39342
2018/1/12 8:00,13253,14100,12751,13794,37423.47347
2018/1/13 8:00,13790,14580,13750,14199,29006.20195
2018/1/14 8:00,14192,14393,12874.34212,13558,35602.02327
2018/1/15 8:00,13554,14356,13300,13601,33507.90572
2018/1/16 8:00,13602,13617,9940,11065,131832.5214
2018/1/17 8:00,11065,11497,9231.1,11108,132246.8165
2018/1/18 8:00,11113,11904,10515,11030,85205.02454
2018/1/19 8:00,11031,11900,10647,11476,48550.29999
2018/1/20 8:00,11477,13017,11407,12731,46302.63241
2018/1/21 8:00,12731,12732,11015,11514,53624.38681
2018/1/22 8:00,11513,11900,10009,10779,66353.71775
2018/1/23 8:00,10779,11427,9900,10811,63851.92778
2018/1/24 8:00,10812,11557.88958,10430,11391,43857.62789
2018/1/25 8:00,11390,11734,10845,11147,34411.83155
2018/1/26 8:00,11147,11700,10276,11070,56747.00561
2018/1/27 8:00,11069,11689,10800,11458,34400.30046
2018/1/28 8:00,11458,12190,11390,11828,29622.6245
2018/1/29 8:00,11835,11975,11070,11217.81769,25648.29835
2018/1/30 8:00,11217.81769,11250,9860.4,10171,61285.95988
2018/1/31 8:00,10171,10414,9760,10267,43232.31053
2018/2/1 8:00,10268,10336,8941,9181,78778.32009
2018/2/2 8:00,9181,9213,7960,8890.9,123340.8154
2018/2/3 8:00,8890,9499,8180,9225.069266,51910.03301
2018/2/4 8:00,9223.9,9410,7809,8185.2,74417.19861
2018/2/5 8:00,8185.2,8380,6651,6946.6,131291.8001
2018/2/6 8:00,6948.6,7880,6000,7678.8,192767.5159
2018/2/7 8:00,7677.2,8488.9,7175.1,7586.9,106698.9584
2018/2/8 8:00,7585,8648.9,7565,8239.7,77616.13732
2018/2/9 8:00,8239.8,8750,7724.9,8678.1,63038.20333
2018/2/10 8:00,8679.1,9074.9,8151.3,8563,68145.76425
2018/2/11 8:00,8563,8570,7851,8069.3,52226.57572
2018/2/12 8:00,8070.7,9000,8069.576813,8902.9,51386.55107
2018/2/13 8:00,8902.8,8952.9,8313.521921,8511.6,39510.97626
2018/2/14 8:00,8512.1,9489,8512.1,9455.5,50355.10446
2018/2/15 8:00,9452.8,10176,9338,9996,67559.4451
2018/2/16 8:00,9996,10271,9670,10162,43868.1202
2018/2/17 8:00,10161,11084,10049,11062,52814.53069
2018/2/18 8:00,11062,11250,10122,10400,69821.77417
2018/2/19 8:00,10399,11250,10308,11172,50701.38957
2018/2/20 8:00,11172,11788,11100,11211,60919.59904
2018/2/21 8:00,11212,11239,10200,10450,76960.87307
2018/2/22 8:00,10451,10915,9740,9826.5,71231.49169
2018/2/23 8:00,9826.4,10395,9583.1,10144,59075.59464
2018/2/24 8:00,10143,10500,9350.3,9666.3,55697.19406
2018/2/25 8:00,9665.6,9840,9280.4,9583,30561.64547
2018/2/26 8:00,9579,10439,9359.9,10320,45959.25163
2018/2/27 8:00,10321,10888,10125,10582,39700.54163
2018/2/28 8:00,10583,11065,10261,10315,43849.47218
2018/3/1 8:00,10314,11095,10210,10908,33869.22446
2018/3/2 8:00,10920,11189,10762,11024,28855.82863
2018/3/3 8:00,11025,11530,11025,11454.95955,30650.73752
2018/3/4 8:00,11454,11549,11050,11500,28076.33766
2018/3/5 8:00,11500,11700,11356,11402,27673.45863
2018/3/6 8:00,11402,11411,10567,10720,44204.3491
2018/3/7 8:00,10719,10899,9400,9910.6,75229.12982
2018/3/8 8:00,9910.5,10112,9025,9300,67737.89183
2018/3/9 8:00,9300,9428,8342,9216.2,98209.14736
2018/3/10 8:00,9216.1,9506.4,8670.9,8769.9,52532.10289
2018/3/11 8:00,8772.5,9729,8428,9527.7,70479.03367
2018/3/12 8:00,9525.9,9900,8770,9130.2,67584.63439
2018/3/13 8:00,9130.2,9482.4,8822,9135.2,61535.84281
2018/3/14 8:00,9136,9439.6,7916,8176,78853.59718
2018/3/15 8:00,8175.6,8418,7665.1,8250.1,82546.41156
2018/3/16 8:00,8249.5,8604.5,7902,8250,56404.93713
2018/3/17 8:00,8250,8367,7728.1,7845,48918.44714
2018/3/18 8:00,7838.6,8300,7240,8200.3,88941.82114
2018/3/19 8:00,8200.3,8717,8085.7,8600.2,73251.92028
2018/3/20 8:00,8600.2,9040,8305.1,8899.7,54284.58177
2018/3/21 8:00,8899.8,9177.5,8752,8888.2,42887.78509
2018/3/22 8:00,8888.3,9095.922117,8450,8699.3,54388.37095
2018/3/23 8:00,8697.5,8917.6,8271.1,8914.4,44941.30623
2018/3/24 8:00,8917.2,9050.3,8460,8522.6,44193.74055
2018/3/25 8:00,8521.6,8674.4,8364.8,8445,30645.03283
2018/3/26 8:00,8445.1,8499.1,7835.9,8131.123124,56392.58119
2018/3/27 8:00,8134,8210,7716.6,7784.6,50399.25538
2018/3/28 8:00,7784.7,8120.2,7702.1,7936,35076.69583
2018/3/29 8:00,7936.1,7973,6883,7094,77417.33236
2018/3/30 8:00,7094,7269,6533,6840.4,108209.357
2018/3/31 8:00,6840.4,7222,6780.062179,6925.4,68024.05163
2018/4/1 8:00,6925.3,7035.1,6425.1,6816.6,54925.64706
2018/4/2 8:00,6816.7,7132,6769.4,7053.3,45018.58756
2018/4/3 8:00,7053.4,7509.7,7019.9,7405.6,49859.14697
2018/4/4 8:00,7405.6,7422,6670,6786,53718.82876
2018/4/5 8:00,6785.9,6938,6564.9,6769,45852.05082
2018/4/6 8:00,6770.4,6864,6500.2,6610,42142.63101
2018/4/7 8:00,6610.3,7080,6599.9,6892.6,40604.30992
2018/4/8 8:00,6892.621505,7127,6883,7023.9,29326.29649
2018/4/9 8:00,7023.9,7189,6611,6770.1,75966.61405
2018/4/10 8:00,6770.1,6897.4,6650,6837.1,26152.80687
2018/4/11 8:00,6836.1,7017.4,6794,6943.1,29543.21336
2018/4/12 8:00,6943.1,8087,6753,7912,94578.84574
2018/4/13 8:00,7911.9,8240,7739.1,7886.9,59903.05842
2018/4/14 8:00,7889.2,8185,7820.5,8005.903243,26520.47168
2018/4/15 8:00,8007.137199,8458.8,7997.2,8357.5,31903.36342
2018/4/16 8:00,8357.4,8415.5,7900.3,8056.2,37557.99054
2018/4/17 8:00,8056.2,8185,7823,7888.9,28238.5319
2018/4/18 8:00,7888.9,8237.2,7870.5,8171,29561.23299
2018/4/19 8:00,8172.7,8297.4,8032.2,8273,29215.28109
2018/4/20 8:00,8273.6,8937.5,8219,8865.4,50910.48765
2018/4/21 8:00,8863.3,9069,8616,8912.5,39569.3626
2018/4/22 8:00,8912.4,9048.2,8751.085221,8791.4,31444.63143
2018/4/23 8:00,8791.4,9011,8769,8940,23257.4047
2018/4/24 8:00,8940.3,9745,8929.9,9646.8,60351.43639
2018/4/25 8:00,9646.9,9767.4,8765.1,8869.2,74563.78705
2018/4/26 8:00,8867.4,9308,8652.2,9269.9,43219.82518
2018/4/27 8:00,9268.9,9381.1,8888.6,8920.1,30153.53624
2018/4/28 8:00,8920.1,9500,8750,9345.7,45082.68296
2018/4/29 8:00,9345.3,9565.1,9180,9400,27317.18897
2018/4/30 8:00,9400,9450,9100,9240.6,23272.44121
2018/5/1 8:00,9240.6,9247.3,8817.974695,9068.2,25618.29911
2018/5/2 8:00,9071.3,9279.9,8968.3,9236.4,20183.06924
2018/5/3 8:00,9236.4,9875,9161,9759,36486.07108
2018/5/4 8:00,9759,9848,9542.5,9703,24541.7583
2018/5/5 8:00,9703,9990,9685,9861.2,29515.17034
2018/5/6 8:00,9861.3,9964,9454,9658.7,26926.62709
2018/5/7 8:00,9658.6,9677.9,9182.7,9370,25777.51752
2018/5/8 8:00,9370,9471,9045.3,9184.7,25856.47977
2018/5/9 8:00,9184.8,9375.8,8980,9318.2,22806.83809
2018/5/10 8:00,9318.2,9393.9,9003,9018,23656.32064
2018/5/11 8:00,9018,9018.1,8333.8,8412.4,54491.37206
2018/5/12 8:00,8412.4,8631.7,8204.405762,8470.8,36656.11285
2018/5/13 8:00,8471.4,8760,8318.3,8683.6,22901.0279
2018/5/14 8:00,8683.5,8884.5,8271,8670.8,37154.66777
2018/5/15 8:00,8670.8,8855.7,8415,8467.5,26208.30282
2018/5/16 8:00,8468.3,8492.7,8100,8336.1,32761.81739
2018/5/17 8:00,8336,8482.2,7982.5,8054.3,25198.75333
2018/5/18 8:00,8054.8,8277.2,7925,8238.9,23441.8636
2018/5/19 8:00,8239,8468,8140.2,8231,14145.51584
2018/5/20 8:00,8230.9,8597.9,8171.5,8523.7,15500.06161
2018/5/21 8:00,8523.7,8644,8309.1,8399.6,17243.42785
2018/5/22 8:00,8393.4,8408.284833,7943.3,7977.850045,20533.75167
2018/5/23 8:00,7977.5,8020,7402.7,7494.8,41682.56642
2018/5/24 8:00,7494.750358,7729.831936,7260,7576.7,38874.00094
2018/5/25 8:00,7576.7,7654.1,7318.2,7456.7,25874.77784
2018/5/26 8:00,7457,7624.1,7281,7327.7,13810.01732
2018/5/27 8:00,7328.3,7425.4,7211.1,7339.7,16174.92719
2018/5/28 8:00,7339.6,7437.7,7062.3,7097.9,26677.8692
2018/5/29 8:00,7097.8,7536,7040,7465.2,27898.86828
2018/5/30 8:00,7465.3,7560,7270.5,7375.120853,22083.12866
2018/5/31 8:00,7375.2,7599.7,7338,7485.8,19464.90994
2018/6/1 8:00,7485.9,7599.8,7329.188479,7521,19041.11552
2018/6/2 8:00,7521.1,7698.8,7441.5,7638.1,17363.61246
2018/6/3 8:00,7638,7779,7600,7718,13796.12597
2018/6/4 8:00,7718.1,7764,7451.1,7488.3,18132.68188
2018/6/5 8:00,7488.4,7675,7372,7621.9,16741.56378
2018/6/6 8:00,7622.2,7700,7491.7,7654,18269.76322
2018/6/7 8:00,7654,7756.3,7624.7,7688.9,11037.50621
2018/6/8 8:00,7689,7697,7543.6,7615.1,12198.64325
2018/6/9 8:00,7615.2,7685,7450,7498.5,7242.260222
2018/6/10 8:00,7498.5,7498.6,6618.9,6758,57822.89153
2018/6/11 8:00,6757.9,6899,6629.7,6873.3,22377.74129
2018/6/12 8:00,6873.4,6873.4,6436.1,6543.9,32008.3128
2018/6/13 8:00,6543.9,6611.7,6107.877185,6295.1,45577.58186
2018/6/14 8:00,6295,6736.521039,6269.5,6633.7,33064.78236
2018/6/15 8:00,6633.8,6659,6300.2,6385,21286.50091
2018/6/16 8:00,6386,6559.7,6330,6485.9,13697.17619
2018/6/17 8:00,6489,6573,6424.8,6438.4,9441.016666
2018/6/18 8:00,6443,6849.7,6370.769587,6709.2,26388.7769
2018/6/19 8:00,6709.2,6848.2,6655,6735.5,17375.7702
2018/6/20 8:00,6734.8,6825,6560,6760.4,18710.81267
2018/6/21 8:00,6760.4,6788.8,6679.3,6715.2,10651.51052
2018/6/22 8:00,6715.2,6731,5910.8,6042.6,55250.23591
2018/6/23 8:00,6042.6,6259,6013,6151.927649,20704.40328
2018/6/24 8:00,6152,6249.7,5755,6148.03906,45503.78957
2018/6/25 8:00,6148.1,6341,6068.5,6246.6,27914.04129
2018/6/26 8:00,6249.1,6280.8,6050.2,6073.4,18843.10466
2018/6/27 8:00,6073.4,6192.7,5984.9,6133.086682,18270.22724
2018/6/28 8:00,6133.086682,6170.9,5822.3,5848.1,17949.1261
2018/6/29 8:00,5850,6302,5780,6208.1,33933.1909
2018/6/30 8:00,6208.2,6545.5,6195.2,6391.5,23879.20966
2018/7/1 8:00,6391.6,6439.9,6260,6349.7,11380.24355
2018/7/2 8:00,6349.3,6681.2,6275,6617.6,26915.25483
2018/7/3 8:00,6617.2,6675.2,6470.5,6509,17272.52562
2018/7/4 8:00,6509.3,6784.9,6414.1,6590,22494.26066
2018/7/5 8:00,6589.9,6704.7,6423.4,6531.3,23150.04262
2018/7/6 8:00,6532.4,6641.784375,6451.9,6602.2,14951.20399
2018/7/7 8:00,6602.2,6839.4,6511,6761.8,15296.13131
2018/7/8 8:00,6761.7,6801.9,6666.1,6707,13709.87023
2018/7/9 8:00,6707,6820,6616.6,6666.9,16304.25057
2018/7/10 8:00,6667,6685.8,6260.1,6301.8,28022.17129
2018/7/11 8:00,6301.8,6407.9,6286.3,6377.8,16406.84891
2018/7/12 8:00,6377.7,6377.7,6079.9,6249,24995.9542
2018/7/13 8:00,6249,6339.9,6125,6220,20085.52601
2018/7/14 8:00,6219.7,6320,6179.2,6250,8904.960794
2018/7/15 8:00,6250,6389,6230.3,6347.2,10997.92007
2018/7/16 8:00,6347.2,6750,6327.1,6729.2,31001.88371
2018/7/17 8:00,6729.2,7483.9,6666,7319.8,48125.16863
2018/7/18 8:00,7319.8,7588,7246.5,7379.4,39618.931
2018/7/19 8:00,7379.7,7560,7281.4,7473.5,22194.19078
2018/7/20 8:00,7473.5,7685.2,7273.1,7333.1,32744.68094
2018/7/21 8:00,7333.1,7459,7221,7403.4,11412.43124
2018/7/22 8:00,7403.3,7575,7329.1,7397.6,17184.04307
2018/7/23 8:00,7398.7,7820,7374,7719.8,47519.83554
2018/7/24 8:00,7718.9,8506.7,7690,8390,64736.62987
2018/7/25 8:00,8389.9,8488.1,8073,8178.4,36972.15078
2018/7/26 8:00,8175.6,8323.1,7869.6,7939,32809.57623
2018/7/27 8:00,7939,8291,7815.085056,8188,34223.94888
2018/7/28 8:00,8187.9,8262,8055,8235.6,13681.62123
2018/7/29 8:00,8235.7,8313.3,8123,8221,10190.34116
2018/7/30 8:00,8220.1,8301.728386,7861.2,8179.5,37580.30736
2018/7/31 8:00,8178.9,8178.9,7664.897705,7731.3,43560.67998
2018/8/1 8:00,7737.9,7756.1,7440.2,7606,30739.38634
2018/8/2 8:00,7606.6,7713,7450,7535.2,17747.41209
2018/8/3 8:00,7533.3,7533.3,7282.1,7420,30882.54226
2018/8/4 8:00,7420.3,7492.2,6928.8,7013.215655,31717.8192
2018/8/5 8:00,7013.215678,7090,6890,7025.8,17680.66565
2018/8/6 8:00,7025.2,7153.6,6847,6941.2,18120.47113
2018/8/7 8:00,6941.3,7150,6677,6718.8,32246.21705
2018/8/8 8:00,6718.7,6720.1,6128.2,6280.7,53882.16435
2018/8/9 8:00,6280.7,6628,6183,6533.6,33388.96116
2018/8/10 8:00,6533.6,6573.8,6010,6146.7,43498.80326
2018/8/11 8:00,6147.1,6499.5,6008.1,6233.1,37125.25317
2018/8/12 8:00,6233.1,6499,6162,6313.9,23052.41984
2018/8/13 8:00,6313.9,6548.3,6137.6,6251.9,32330.8341
2018/8/14 8:00,6251.9,6251.9,5858.6,6189,52699.4545
2018/8/15 8:00,6189,6647.6,6180.005329,6270.2,66221.75457
2018/8/16 8:00,6270.2,6476.7,6212.9,6315.6,25144.38523
2018/8/17 8:00,6314.6,6592.9,6290,6584.046497,26770.07873
2018/8/18 8:00,6585.9,6619.5,6300,6391.2,19731.24782
2018/8/19 8:00,6391.1,6550.3,6309.3,6485.1,15354.06078
2018/8/20 8:00,6485.1,6524,6230,6255.9,31723.09334
2018/8/21 8:00,6255.9,6526.2,6245,6479.1,29502.96302
2018/8/22 8:00,6480.6,6899,6250.3,6363.8,58965.95637
2018/8/23 8:00,6363.8,6566.635542,6350,6527.2,19945.67148
2018/8/24 8:00,6527.2,6728.6,6451,6693.6,20203.72476
2018/8/25 8:00,6693.3,6799.7,6670,6732.9,16877.24682
2018/8/26 8:00,6733,6789,6557,6707,16762.38073
2018/8/27 8:00,6707,6942.2,6652.7,6909.4,24210.36747
2018/8/28 8:00,6909.5,7127.9,6872,7079.9,30066.23847
2018/8/29 8:00,7079.7,7139.4,6924.269261,7039,19976.74976
2018/8/30 8:00,7039.002008,7060,6802.1,6986,24594.18385
2018/8/31 8:00,6986.1,7100,6881.6,7014.6,19124.18541
2018/9/1 8:00,7013.5,7269.9,7011.3,7197.4,21397.10481
2018/9/2 8:00,7197.5,7429.2,7135.3,7300,44681.53808
2018/9/3 8:00,7300.1,7369,7200,7267.8,22308.271
2018/9/4 8:00,7267.6,7415.4,7246.2,7358.9,20838.97353
2018/9/5 8:00,7358.9,7404,6700,6704,55776.25998
2018/9/6 8:00,6704,6731.3,6302.2,6516.1,53002.51716
2018/9/7 8:00,6516,6549.5,6322.8,6397,20748.83818
2018/9/8 8:00,6397,6475.5,6119.5,6184.944416,21852.75378
2018/9/9 8:00,6185,6458.9,6140.5,6239.9,16462.59492
2018/9/10 8:00,6240,6373.677189,6219,6314.9,14490.24859
2018/9/11 8:00,6314.9,6399.6,6170,6290.9,16610.20964
2018/9/12 8:00,6292.3,6355,6202.8,6332.416722,16194.12267
2018/9/13 8:00,6334.2,6528.4,6333.4,6489,19246.74653
2018/9/14 8:00,6489.1,6596.5,6355.2,6480.1,16375.39628
2018/9/15 8:00,6480.2,6572.2,6465.6,6512.8,8359.642177
2018/9/16 8:00,6512.8,6520.6,6370.2,6498.4,8728.549345
2018/9/17 8:00,6498.5,6543.3,6202.8,6252,23545.71897
2018/9/18 8:00,6251.9,6384,6228.1,6335.4,16082.08008
2018/9/19 8:00,6334.5,6549.9,6100,6390.9,29900.60493
2018/9/20 8:00,6392.7,6584,6340,6493.907482,16688.38643
2018/9/21 8:00,6493.942401,6790.5,6473.8,6762.1,36993.67159
2018/9/22 8:00,6761.8,6840.9,6502.2,6723,18261.03841
2018/9/23 8:00,6723.1,6785.9,6661.5,6710,8513.987446
2018/9/24 8:00,6710.030236,6721.7,6555,6585.1,17766.50652
2018/9/25 8:00,6585,6585.1,6328,6442.8,20238.00132
2018/9/26 8:00,6442.709849,6558,6382.5,6462.4,13811.66757
2018/9/27 8:00,6462.3,6745,6436.7,6691.2,18368.03319
2018/9/28 8:00,6691.4,6826.419665,6541.9,6635.2,27892.96666
2018/9/29 8:00,6635.1,6635.1,6454.2,6597.3,17305.6269
2018/9/30 8:00,6597.2,6662.8,6529.6,6622.4,8494.153672
2018/10/1 8:00,6622.3,6660,6500,6601.9,10358.0116
2018/10/2 8:00,6602,6644.7,6467.9,6527.5,12037.34795
2018/10/3 8:00,6530.1,6555.1,6424.6,6503.2,14574.47382
2018/10/4 8:00,6503.1,6648.8,6495.2,6590.4,11474.39056
2018/10/5 8:00,6591.1,6741.436644,6506.6,6639.9,12447.96376
2018/10/6 8:00,6639.9,6648.2,6563.7,6595.2,5805.930111
2018/10/7 8:00,6595.1,6640.4,6525,6609.4,5815.847528
2018/10/8 8:00,6609.4,6730,6585.9,6673.2,12698.9543
2018/10/9 8:00,6673.3,6682,6605,6663,8062.047054
2018/10/10 8:00,6663,6663.1,6513.529526,6630.074458,13830.60692
2018/10/11 8:00,6630,6630.074458,6220.4,6251.9,41613.89122
2018/10/12 8:00,6251.9,6353.4,6220.3,6291.9,10404.90179
2018/10/13 8:00,6292,6333.7,6280.3,6326.5,5818.151274
2018/10/14 8:00,6326.4,6399.3,6302.5,6336.4,11230.37376
2018/10/15 8:00,6336.4,7788,6294.6,6742,85004.09014
2018/10/16 8:00,6742,6897.6,6669.1,6754.2,15664.78025
2018/10/17 8:00,6754.2,6794,6674.3,6736,8881.722406
2018/10/18 8:00,6735.6,6779.9,6566.7,6613.2,12537.27773
2018/10/19 8:00,6613.3,6639.5,6518.2,6525.1,11238.91667
2018/10/20 8:00,6524.3,6611,6511,6581.5,4647.7119
2018/10/21 8:00,6586.7,6660.8,6581.2,6590.9,4419.779097
2018/10/22 8:00,6590.053594,6627.9,6535.1,6567.3,6072.663816
2018/10/23 8:00,6567.3,6591.6,6525.3,6550,8864.252529
2018/10/24 8:00,6550,6626.3,6536,6554.1,8522.941298
2018/10/25 8:00,6554.096719,6568.7,6462.9,6528,8712.497731
2018/10/26 8:00,6528.1,6597.4,6511,6531.477226,7424.576853
2018/10/27 8:00,6531.5,6560,6476.9,6500.2,6970.883641
2018/10/28 8:00,6500.1,6513.883573,6451,6490.1,6843.479143
2018/10/29 8:00,6490.177173,6512,6320.8,6346.5,19574.10904
2018/10/30 8:00,6346.570682,6383.6,6302,6330.1,10740.01515
2018/10/31 8:00,6330.1,6419.8,6242.1,6368.387159,9959.016511
2018/11/1 8:00,6368.4,6443.9,6352.902479,6406.1,9158.8072
2018/11/2 8:00,6406.2,6456.1,6389.9,6427,8076.825627
2018/11/3 8:00,6427,6432.4,6323,6389.1,11439.56312
2018/11/4 8:00,6389.2,6529.4,6357.9,6491.7,8995.177745
2018/11/5 8:00,6491.8,6500.6,6435.3,6470.2,4814.663686
2018/11/6 8:00,6470.101599,6527.7,6447.4,6522.2,7316.037118
2018/11/7 8:00,6520.1,6615,6511,6572.9,10726.80109
2018/11/8 8:00,6573,6585,6460,6475.3,11620.28919
2018/11/9 8:00,6479.5,6504.4,6385,6418.7,10457.67127
2018/11/10 8:00,6418.6,6469.3,6414.4,6431.1,3253.049312
2018/11/11 8:00,6431.1,6459.9,6357.8,6447.9,7342.799909
2018/11/12 8:00,6448,6481,6418.8,6446.9,7299.403963
2018/11/13 8:00,6446.993313,6501.1,6397.1,6459.069427,10131.99635
2018/11/14 8:00,6459.069427,6485.8,5678,5922.4,69298.52906
2018/11/15 8:00,5922.313719,5940,5432,5749.6,49912.96671
2018/11/16 8:00,5749.6,5777.5,5530.92447,5655.7,18454.63552
2018/11/17 8:00,5655.7,5661.1,5569.1,5628.3,7999.383905
2018/11/18 8:00,5626.7,5745.6,5620.9,5659.5,9551.96875
2018/11/19 8:00,5659.5,5659.5,4855,4920.7,74205.93797
2018/11/20 8:00,4920.7,5056.265693,4303.5,4571,117312.4406
2018/11/21 8:00,4570.9,4787.3,4412.3,4662.7,44377.02039
2018/11/22 8:00,4664.7,4723.7,4342.1,4369.6,28885.33565
2018/11/23 8:00,4370.7,4495,4210,4422.7,36101.6417
2018/11/24 8:00,4422.8,4529,3819.4,3929.9,51143.02496
2018/11/25 8:00,3928.4,4233.2,3657.6,4089.1,82180.14995
2018/11/26 8:00,4086.5,4207.1,3695.5,3864.1,64117.27258
2018/11/27 8:00,3863.9,3959.408641,3684.1,3882.7,46272.69826
2018/11/28 8:00,3883.4,4447.6,3882.9,4305,65259.12625
2018/11/29 8:00,4305,4488,4167.2,4321.9,41125.26147
2018/11/30 8:00,4323.3,4368.8,3950,4039.5,42453.78266
2018/12/1 8:00,4038.5,4340,3964.5,4241.3,27504.18002
2018/12/2 8:00,4241.357655,4369.8,4113,4173,24479.40365
2018/12/3 8:00,4172.945748,4189.8,3830.1,3901.2,36855.83412
2018/12/4 8:00,3903,4135.9,3785.5,3981.9,33692.11083
2018/12/5 8:00,3982.2,4000.771058,3750,3772.9,28429.76217
2018/12/6 8:00,3771.4,3922.7,3503,3531,58288.29512
2018/12/7 8:00,3531,3630,3277.6,3460,74094.33395
2018/12/8 8:00,3460.1,3800.1,3316.1,3506,39086.81726
2018/12/9 8:00,3506,3789,3465.4,3642.3,25081.11312
2018/12/10 8:00,3642.1,3709.7,3475.8,3523,22610.48019
2018/12/11 8:00,3523.2,3551.5,3381.8,3435.281378,24048.15052
2018/12/12 8:00,3435.2,3617.4,3415,3535.6,20930.78079
2018/12/13 8:00,3535.7,3547.1,3317,3354.3,22248.78628
2018/12/14 8:00,3354.3,3395.2,3224,3281.7,28559.12703
2018/12/15 8:00,3281.7,3324.2,3215.2,3283.4,17889.93798
2018/12/16 8:00,3282.3,3383,3276.2,3301.5,19106.502
2018/12/17 8:00,3300.1,3744.8,3280,3625,35727.82574
2018/12/18 8:00,3623.9,3799.9,3546.9,3780.8,29430.99808
2018/12/19 8:00,3780.7,4043,3756,3810,55272.47553
2018/12/20 8:00,3810,4299,3780.1,4214.5,65871.46862
2018/12/21 8:00,4214.5,4300,3902,3976,43526.82358
2018/12/22 8:00,3976.2,4166,3919.3,4135,19530.57495
2018/12/23 8:00,4135.1,4216,4033,4071.7,24473.41822
2018/12/24 8:00,4072.6,4384,4069,4140.7,38002.89162
2018/12/25 8:00,4140.7,4155,3812.1,3909.7,33727.40475
2018/12/26 8:00,3909.6,3990,3812.1,3930,19130.77445
2018/12/27 8:00,3930,3968.8,3686,3712,23614.32457
2018/12/28 8:00,3714.1,4095,3696.3,4036.7,26917.86708
2018/12/29 8:00,4036.8,4099.7,3859.3,3894,18707.0645
2018/12/30 8:00,3893.9,4003.8,3838.9,3977.3,17733.65094
2018/12/31 8:00,3978.5,3986.9,3771,3830.5,15793.32422
2019/1/1 8:00,3832.628624,3987,3788.1,3963.1,13848.34675
2019/1/2 8:00,3963,4083.470676,3917.9,4048.8,19437.72799
2019/1/3 8:00,4049,4056.644331,3875.1,3924.3,10748.08371
2019/1/4 8:00,3923.2,3986,3850.1,3954.9,13228.66046
2019/1/5 8:00,3954.9,4014.9,3901,3911.9,14873.96222
2019/1/6 8:00,3911.8,4218,3887.5,4168.4,25179.73226
2019/1/7 8:00,4169.2,4197,4044.9,4113.9,11253.19773
2019/1/8 8:00,4113.9,4215.8,4056,4100,18726.52849
2019/1/9 8:00,4100,4168.9,4010,4083.3,20629.09744
2019/1/10 8:00,4083.3,4143.3,3687.2,3712.8,35020.06946
2019/1/11 8:00,3712.8,3777.8,3666.6,3714.8,13129.89632
2019/1/12 8:00,3715.4,3734,3666.6,3702,9295.713582
2019/1/13 8:00,3702,3729,3570,3591,12590.77346
2019/1/14 8:00,3590.9,3799.4,3580,3749.3,14836.12277
2019/1/15 8:00,3749.3,3780.874734,3623.1,3654.3,13323.05379
2019/1/16 8:00,3653.3,3759.894844,3642.358936,3673.6,13227.45775
2019/1/17 8:00,3675.4,3725,3606.2,3722.5,10869.94619
2019/1/18 8:00,3722.5,3723.9,3652.388368,3675.7,5656.108812
2019/1/19 8:00,3675.7,3882,3673.9,3762.3,13391.46767
2019/1/20 8:00,3762.9,3796.9,3543,3586.1,20626.51086
2019/1/21 8:00,3586.1,3620.1,3548.3,3579.4,10813.62088
2019/1/22 8:00,3579.4,3682.141457,3462,3639.1,18083.69897
2019/1/23 8:00,3639.1,3677,3591.2,3622.3,7971.479523
2019/1/24 8:00,3621.3,3671.4,3589.451825,3652.705104,7867.689829
2019/1/25 8:00,3652.8,3663.5,3580,3628.9,7377.578039
2019/1/26 8:00,3628.9,3750,3622.9,3631.2,13005.57138
2019/1/27 8:00,3631.2,3645.7,3541,3597.1,11448.50962
2019/1/28 8:00,3597.1,3597.9,3445.3,3501.88593,17023.73764
2019/1/29 8:00,3501.1,3517.5,3422,3477.9,10466.2575
2019/1/30 8:00,3478,3550,3451.2,3529.6,12580.21003
2019/1/31 8:00,3529.7,3574.809838,3482,3503.8,8572.286371
2019/2/1 8:00,3503.8,3559,3460,3534.770523,10041.09893
2019/2/2 8:00,3534.9,3581,3498.759732,3564.2,10889.80625
2019/2/3 8:00,3564.3,3566.8,3470.1,3501.738671,7874.548098
2019/2/4 8:00,3501.738671,3522.7,3475.3,3490.468742,5213.216238
2019/2/5 8:00,3490.468742,3517.5,3475.1,3513,4590.399056
2019/2/6 8:00,3513.203661,3520.997428,3405.324586,3451.9,13172.09035
2019/2/7 8:00,3451.9,3462.3,3417.1,3438.4,4815.211861
2019/2/8 8:00,3438.4,3800,3425.3,3724,31163.47742
2019/2/9 8:00,3724.1,3740,3685.7,3718.3,6552.236064
2019/2/10 8:00,3718.4,3753.5,3661,3747.7,10041.31859
2019/2/11 8:00,3747.7,3750,3672,3681.080535,7797.032235
2019/2/12 8:00,3681,3728,3645,3694.2,11337.37699
2019/2/13 8:00,3694.1,3742.390393,3631,3666.1,11761.18195
2019/2/14 8:00,3666.050857,3682.874835,3640,3656.7,7532.911448
2019/2/15 8:00,3656.7,3719,3642.8,3670.1,7806.988119
2019/2/16 8:00,3670,3726.7,3664,3676.445669,7515.70484
2019/2/17 8:00,3676.445669,3790,3655,3735.5,14075.68112
2019/2/18 8:00,3735.5,4021,3723.6,3978.1,37616.38136
2019/2/19 8:00,3977.4,4083.5,3936,3989.9,24303.1923
2019/2/20 8:00,3989.8,4070,3963,4055,15256.90732
