candle_time,open,close,high,low,volume,ma,week,bias,invest_rate,smart_invest,normal_invest,si_share,ni_share,smart_share,normal_share,smart_capital,normal_capital,smart_invest_all,normal_invest_all,smart_rate,normal_rate
2017-05-07 08:00:00,1597.0,1619.9,1632.5,1575.1,13909.046775469587,913.00012,6,0.7742604458803357,0.3999999999999999,,,0.0,,711.287739152717,707.2192762188229,1152215.0086534864,1145624.5055468713,187300.0,,,
2017-05-08 08:00:00,1620.0,1703.5,1715.0,1618.9,19909.4718559097,917.50952,0,0.8566564846106448,0.3999999999999999,,,0.0,,711.287739152717,707.2192762188229,1211678.6636466533,1204748.0370387647,187300.0,,,
2017-05-09 08:00:00,1703.4,1760.0,1815.0,1695.1,31202.81048676679,922.2586,1,0.9083584582458759,0.3999999999999999,,,0.0,,711.287739152717,707.2192762188229,1251866.420908782,1244705.9261451282,187300.0,,,
2017-05-10 08:00:00,1760.0,1796.9,1817.4,1722.3,18622.84844555044,927.1268,2,0.9381383431047404,0.3999999999999999,,,0.0,,711.287739152717,707.2192762188229,1278112.9384835172,1270802.317437603,187300.0,,,
2017-05-11 08:00:00,1796.1,1853.9,1908.1,1763.6,24389.694941907976,932.10284,3,0.9889436234310799,0.3999999999999999,,,0.0,,711.287739152717,707.2192762188229,1318656.339615222,1311113.8161820758,187300.0,,,
2017-05-12 08:00:00,1855.0,1735.0,1864.8,1700.2,21397.597524208075,936.58476,4,0.8524751566532004,0.3999999999999999,399.9999999999999,1000.0,0.23020224706168405,0.5755056176542103,711.5179413997787,707.7947818364771,1234483.628328616,1228023.9464862878,187700.0,214000.0,6.576897327270197,5.73842965647798
2017-05-13 08:00:00,1733.7,1819.5,1825.0,1666.0,16604.125800199832,941.41676,5,0.9327253107327302,0.3999999999999999,,,0.0,,711.5179413997787,707.7947818364771,1294606.8943768973,1287832.60555147,187700.0,,,
2017-05-14 08:00:00,1820.6,1827.3,1852.4,1775.2,11331.549394940312,946.2650399999999,6,0.9310657403130947,0.3999999999999999,,,0.0,,711.5179413997787,707.7947818364771,1300156.7343198156,1293353.4048497947,187700.0,,,
2017-05-15 08:00:00,1827.3,1772.0,1830.4,1719.0,15744.126195149993,950.8740399999999,0,0.8635486147040045,0.3999999999999999,,,0.0,,711.5179413997787,707.7947818364771,1260809.7921604079,1254212.3534142375,187700.0,,,
2017-05-16 08:00:00,1772.0,1786.2,1795.1,1728.0,9553.876843990482,955.49192,1,0.8694035633498606,0.3999999999999999,,,0.0,,711.5179413997787,707.7947818364771,1270913.3469282847,1264263.0393163154,187700.0,,,
2017-05-17 08:00:00,1785.4,1870.0,1894.0,1766.3,15843.528665690435,960.4669200000001,2,0.9469697092743182,0.3999999999999999,,,0.0,,711.5179413997787,707.7947818364771,1330538.5504175862,1323576.2420342122,187700.0,,,
2017-05-18 08:00:00,1870.0,1941.5,1954.6,1861.0,12907.314442380331,965.7209200000001,3,1.010415182887412,0.3999999999999999,,,0.0,,711.5179413997787,707.7947818364771,1381412.0832276703,1374183.5689355202,187700.0,,,
2017-05-19 08:00:00,1941.9,1966.5,2000.0,1925.0,23001.542772588924,971.1386,4,1.0249426806843018,0.3999999999999999,399.9999999999999,1000.0,0.20310241477346647,0.5077560369336663,711.7210438145521,708.3025378734108,1399599.4326613168,1392876.9407280623,188100.0,215000.0,7.440720003515772,6.478497398735174
2017-05-20 08:00:00,1966.5,2059.3,2072.2,1962.9,21690.02239316976,976.92932,5,1.1079314110461955,0.3999999999999999,,,0.0,,711.7210438145521,708.3025378734108,1465647.1455273072,1458607.416242715,188100.0,,,
2017-05-21 08:00:00,2059.3,2026.6,2099.1,2000.1,17221.878675099848,982.5788,6,1.0625317786217248,0.3999999999999999,,,0.0,,711.7210438145521,708.3025378734108,1442373.8673945712,1435445.9232542543,188100.0,,,
2017-05-22 08:00:00,2027.0,2087.3,2222.2,1978.0,57242.114596854815,988.47248,0,1.1116419953340535,0.3999999999999999,,,0.0,,711.7210438145521,708.3025378734108,1485575.3347541147,1478439.8873031705,188100.0,,,
2017-05-23 08:00:00,2087.3,2249.6,2264.2,2060.0,22521.559138049764,995.02364,1,1.2608508075245328,0.3999999999999999,,,0.0,,711.7210438145521,708.3025378734108,1601087.6601652163,1593397.3892000248,188100.0,,,
2017-05-24 08:00:00,2249.2,2395.5,2444.9,2246.1,29621.02784303629,1002.1655999999999,2,1.3903235153950608,0.3999999999999999,,,0.0,,711.7210438145521,708.3025378734108,1704927.7604577595,1696738.7294757555,188100.0,,,
2017-05-25 08:00:00,2395.5,2268.1,2690.0,2141.1,55155.58771398819,1008.80724,3,1.2482986938119118,0.3999999999999999,,,0.0,,711.7210438145521,708.3025378734108,1614254.4994757855,1606500.986150683,188100.0,,,
2017-05-26 08:00:00,2268.2,2125.9,2477.0,2007.0,39695.54803573919,1014.85872,4,1.0947743346975431,0.3999999999999999,399.9999999999999,1000.0,0.18787379399408338,0.46968448498520854,711.9089176085462,708.772222358396,1513447.1679440085,1506778.867511714,188500.0,216000.0,8.028897442673784,6.975828090332009
2017-05-27 08:00:00,2126.0,1980.2,2210.8,1810.0,47142.41211277753,1020.34036,5,0.940724955739279,0.3999999999999999,,,0.0,,711.9089176085462,708.772222358396,1409722.038648443,1403510.7547140957,188500.0,,,
2017-05-28 08:00:00,1979.9,2056.9,2194.4,1950.0,25758.38871187907,1026.1674,6,1.0044487868158742,0.3999999999999999,,,0.0,,711.9089176085462,708.772222358396,1464325.4526290188,1457873.5841689848,188500.0,,,
2017-05-29 08:00:00,2056.8,2207.4,2249.8,1990.0,16457.501961290203,1032.60728,0,1.137695562247053,0.3999999999999999,,,0.0,,711.9089176085462,708.772222358396,1571467.744729105,1564543.8036339234,188500.0,,,
2017-05-30 08:00:00,2207.0,2146.7,2265.0,2080.1,21448.63349514992,1038.80576,1,1.0665076019601585,0.3999999999999999,,,0.0,,711.9089176085462,708.772222358396,1528254.873430266,1521521.3297367685,188500.0,,,
2017-05-31 08:00:00,2146.8,2191.8,2241.0,2000.0,21235.8053827904,1045.1598,2,1.0970955828955538,0.3999999999999999,,,0.0,,711.9089176085462,708.772222358396,1560361.9656144117,1553486.9569651324,188500.0,,,
2017-06-01 08:00:00,2191.60075499,2312.0,2368.2,2187.3,18959.512933680788,1051.9976000000001,3,1.1977236449969084,0.3999999999999999,,,0.0,,711.9089176085462,708.772222358396,1645933.4175109589,1638681.3780926114,188500.0,,,
2017-06-02 08:00:00,2311.9,2405.9,2408.0,2262.8,12549.64323152034,1059.21976,4,1.2713888947842138,0.3999999999999999,399.9999999999999,1000.0,0.16600893580448972,0.4150223395112244,712.0749265443507,709.1872446979072,1713181.0657730533,1706233.592018695,188900.0,217000.0,9.06924862770277,7.862827612989379
2017-06-03 08:00:00,2404.7,2461.0,2481.2,2347.6,10767.981905930405,1066.6272,5,1.3072728690961568,0.3999999999999999,,,0.0,,712.0749265443507,709.1872446979072,1752416.394225647,1745309.8092015497,188900.0,,,
2017-06-04 08:00:00,2461.6,2488.2,2498.0,2365.0,11880.383420390464,1074.15788,6,1.3164192585916699,0.3999999999999999,,,0.0,,712.0749265443507,709.1872446979072,1771784.8322276531,1764599.7022573326,188900.0,,,
2017-06-05 08:00:00,2488.2,2636.9,2649.5,2480.0,15390.903184740666,1082.2904400000002,0,1.4364069962587858,0.3999999999999999,,,0.0,,712.0749265443507,709.1872446979072,1877670.3738047983,1870055.8455439117,188900.0,,,
2017-06-06 08:00:00,2636.7,2844.6,2899.7,2620.0,42687.66878994708,1091.25044,1,1.6067343441346056,0.3999999999999999,,,0.0,,712.0749265443507,709.1872446979072,2025568.3360480599,2017354.0362676668,188900.0,,,
2017-06-07 08:00:00,2844.7,2644.0,2850.0,2600.1,22094.39852704968,1099.38204,2,1.404987441854153,0.3999999999999999,,,0.0,,712.0749265443507,709.1872446979072,1882726.1057832632,1875091.0749812666,188900.0,,,
2017-06-08 08:00:00,2644.1,2781.5,2789.5,2527.0,16977.816088951065,1108.05168,3,1.510261976228401,0.3999999999999999,,,0.0,,712.0749265443507,709.1872446979072,1980636.4081831113,1972604.321127229,188900.0,,,
2017-06-09 08:00:00,2783.2,2809.0,2849.8,2763.9,9521.116767050262,1116.85132,4,1.515106487047891,0.3999999999999999,399.9999999999999,1000.0,0.14218615117551506,0.35546537793878774,712.2171126955262,709.542710075846,2000617.8695617332,1993105.4726030515,189300.0,218000.0,10.56850432943335,9.142685654142438
2017-06-10 08:00:00,2809.0,2806.0,2890.5,2711.1,16167.315725080522,1125.62464,5,1.4928381098693788,0.3999999999999999,,,0.0,,712.2171126955262,709.542710075846,1998481.2182236465,1990976.844472824,189300.0,,,
2017-06-11 08:00:00,2810.6,2941.8,3003.0,2793.4,19034.13681497864,1134.9479199999998,6,1.592013208852791,0.3999999999999999,,,0.0,,712.2171126955262,709.542710075846,2095200.3021276991,2087332.744501124,189300.0,,,
2017-06-12 08:00:00,2938.8,2569.6,2962.2,2284.4,48340.94768841564,1142.76996,0,1.2485715322793396,0.3999999999999999,,,0.0,,712.2171126955262,709.542710075846,1830113.092782424,1823240.9478108939,189300.0,,,
2017-06-13 08:00:00,2569.0,2677.1,2730.0,2528.1,23172.05888391992,1151.02432,1,1.3258413862184943,0.3999999999999999,,,0.0,,712.2171126955262,709.542710075846,1906676.4323971933,1899516.7891440473,189300.0,,,
2017-06-14 08:00:00,2677.1,2394.3,2722.42278245,2280.0,34717.77383966856,1158.121,2,1.067400556591237,0.3999999999999999,,,0.0,,712.2171126955262,709.542710075846,1705261.4329268986,1698858.1107345982,189300.0,,,
2017-06-15 08:00:00,2393.3,2377.5,2455.0,2046.0,55839.12799373947,1165.149,3,1.0405115568910073,0.3999999999999999,,,0.0,,712.2171126955262,709.542710075846,1693296.1854336136,1686937.7932053239,189300.0,,,
2017-06-16 08:00:00,2378.7,2437.5,2487.0,2257.8,22402.387928529228,1172.43276,4,1.0790104841492147,0.3999999999999999,399.9999999999999,1000.0,0.1638567789341628,0.40964194733540715,712.3809694744604,709.9523520231814,1736428.6130939971,1730508.8580565047,189700.0,219000.0,9.153550938819173,7.901866931764862
2017-06-17 08:00:00,2437.5,2610.1,2636.9,2368.1,16637.617542640048,1180.3976800000003,5,1.211203939336783,0.3999999999999999,,,0.0,,712.3809694744604,709.9523520231814,1859385.568425289,1853046.634015706,189700.0,,,
2017-06-18 08:00:00,2610.0,2491.4,2640.0,2420.0,19988.156662169997,1187.7958,6,1.0974985767755703,0.3999999999999999,,,0.0,,712.3809694744604,709.9523520231814,1774825.9473486706,1768775.2898305543,189700.0,,,
2017-06-19 08:00:00,2491.5,2582.0,2593.9,2480.0,13719.3025036201,1195.57328,0,1.159633410341857,0.3999999999999999,,,0.0,,712.3809694744604,709.9523520231814,1839367.6631830567,1833096.9729238546,189700.0,,,
2017-06-20 08:00:00,2582.0,2714.5,2780.0,2568.2,20548.879169089767,1203.88324,1,1.2547867681919056,0.3999999999999999,,,0.0,,712.3809694744604,709.9523520231814,1933758.1416384226,1927165.659566926,189700.0,,,
2017-06-21 08:00:00,2713.6,2624.4,2760.0,2572.3,24534.64225947912,1211.8088400000001,2,1.1656881129865333,0.3999999999999999,,,0.0,,712.3809694744604,709.9523520231814,1869572.6162887737,1863198.9526496374,189700.0,,,
2017-06-22 08:00:00,2621.9,2672.8,2709.0,2554.8,15181.549108029756,1219.93924,3,1.1909287875681418,0.3999999999999999,,,0.0,,712.3809694744604,709.9523520231814,1904051.8552113378,1897560.6464875594,189700.0,,,
2017-06-23 08:00:00,2672.8,2674.9,2726.0,2652.0,8139.412745510101,1228.06212,4,1.17814714454347,0.3999999999999999,399.9999999999999,1000.0,0.14931432900370925,0.3732858225092732,712.530283803464,710.3256378456907,1905947.2561458861,1900050.0486734381,190100.0,220000.0,10.026024493139854,8.63659113033381
2017-06-24 08:00:00,2673.1,2502.6,2700.0,2452.86920686,16770.845452320274,1235.5133600000001,5,1.025554786392597,0.3999999999999999,,,0.0,,712.530283803464,710.3256378456907,1783178.288246549,1777660.9412726255,190100.0,,,
2017-06-25 08:00:00,2504.9,2483.3,2595.0,2368.3,18137.88200397992,1242.8918399999998,6,0.9980016925688406,0.3999999999999999,,,0.0,,712.530283803464,710.3256378456907,1769426.4537691425,1763951.656462204,190100.0,,,
2017-06-26 08:00:00,2483.0,2393.6,2510.4,2258.7,36367.69575762977,1249.9391600000001,0,0.9149732055758615,0.3999999999999999,,,0.0,,712.530283803464,710.3256378456907,1705512.4873119714,1700235.4467474453,190100.0,,,
2017-06-27 08:00:00,2393.5,2521.2,2524.0,2207.8,33486.182337238584,1257.4941199999998,1,1.0049397924818926,0.3999999999999999,,,0.0,,712.530283803464,710.3256378456907,1796431.3515252934,1790872.9981365553,190100.0,,,
2017-06-28 08:00:00,2521.2,2518.2,2566.8,2403.2,21827.31364704976,1265.02,2,0.9906404641823844,0.3999999999999999,,,0.0,,712.530283803464,710.3256378456907,1794293.7606738831,1788742.0212230182,190100.0,,,
2017-06-29 08:00:00,2518.5,2472.4,2537.8,2424.0,12961.952367799951,1272.2496400000002,3,0.9433292981713869,0.3999999999999999,,,0.0,,712.530283803464,710.3256378456907,1761659.8736756847,1756209.1070096858,190100.0,,,
2017-06-30 08:00:00,2472.3,2420.6,2511.1,2404.0,10401.10293533033,1279.29592,4,0.8921345422566499,0.3999999999999999,399.9999999999999,1000.0,0.16500078437247867,0.4125019609311968,712.6952845878366,710.7381398066219,1725150.205873317,1720412.741215909,190500.0,221000.0,9.055906592510851,7.784673037176058
2017-07-01 08:00:00,2420.6,2346.2,2441.0,2291.0,15078.963517870336,1286.06212,5,0.8243286723972554,0.3999999999999999,,,0.0,,712.6952845878366,710.7381398066219,1672125.676699982,1667533.8236142963,190500.0,,,
2017-07-02 08:00:00,2346.1,2445.1,2476.3,2302.0,12034.388468490552,1293.20444,6,0.8907296668421584,0.3999999999999999,,,0.0,,712.6952845878366,710.7381398066219,1742611.240345719,1737825.825641171,190500.0,,,
2017-07-03 08:00:00,2445.1,2524.0,2587.4,2416.2,16140.026722850722,1300.5856399999998,0,0.9406642072412859,0.3999999999999999,,,0.0,,712.6952845878366,710.7381398066219,1798842.8982996994,1793903.0648719138,190500.0,,,
2017-07-04 08:00:00,2525.7,2579.9,2628.6,2511.0,15748.267754881292,1308.15056,1,0.9721736005678123,0.3999999999999999,,,0.0,,712.6952845878366,710.7381398066219,1838682.5647081595,1833633.326887104,190500.0,,,
2017-07-05 08:00:00,2579.9,2598.6,2619.0,2477.9,13534.220901340148,1315.7710799999998,2,0.974963608411275,0.3999999999999999,,,0.0,,712.6952845878366,710.7381398066219,1852009.9665299521,1846924.1301014877,190500.0,,,
2017-07-06 08:00:00,2598.5,2593.2,2607.1,2546.0,9831.80500857039,1323.2858399999998,3,0.9596673081607223,0.3999999999999999,,,0.0,,712.6952845878366,710.7381398066219,1848161.4119931776,1843086.1441465318,190500.0,,,
2017-07-07 08:00:00,2592.9,2479.3,2598.8,2447.0,17684.018760300467,1330.3928399999998,4,0.8635848942181624,0.3999999999999999,399.9999999999999,1000.0,0.16109421959908918,0.40273554899772307,712.8563788074357,711.1408753556196,1767384.8199772756,1763131.572269188,190900.0,222000.0,9.258170874684524,7.942034109320667
2017-07-08 08:00:00,2479.4,2542.0,2542.6,2436.1,9695.5666662502,1337.75676,5,0.9001959668662037,0.3999999999999999,,,0.0,,712.8563788074357,711.1408753556196,1812080.9149285015,1807720.105153985,190900.0,,,
2017-07-09 08:00:00,2542.0,2477.9,2555.7,2470.8,7783.158003549998,1344.72996,6,0.8426747924914235,0.3999999999999999,,,0.0,,712.8563788074357,711.1408753556196,1766386.821046945,1762135.97504369,190900.0,,,
2017-07-10 08:00:00,2480.5,2318.3,2499.9,2236.6,28087.998054258416,1350.99976,0,0.7159884617596085,0.3999999999999999,,,0.0,,712.8563788074357,711.1408753556196,1652614.9429892784,1648637.8913369332,190900.0,,,
2017-07-11 08:00:00,2318.3,2283.8,2375.0,2182.0,33052.19044169962,1357.36492,1,0.6825246964537732,0.3999999999999999,,,0.0,,712.8563788074357,711.1408753556196,1628021.3979204218,1624103.5311371642,190900.0,,,
2017-07-12 08:00:00,2285.5,2375.6,2397.0,2190.0,21670.26048444943,1364.03684,2,0.7415951903469117,0.3999999999999999,,,0.0,,712.8563788074357,711.1408753556196,1693461.6134949443,1689386.2634948099,190900.0,,,
2017-07-13 08:00:00,2374.2,2330.1,2400.0,2293.1,18420.25303352,1370.5216799999998,3,0.7001555203417141,0.3999999999999999,,,0.0,,712.8563788074357,711.1408753556196,1661026.648259206,1657029.3536661293,190900.0,,,
2017-07-14 08:00:00,2330.1,2206.5,2345.6,2138.0,27737.40511138,1376.4918799999998,4,0.6029880248912186,0.3999999999999999,399.9999999999999,1000.0,0.18101105762611458,0.45252764406528656,713.0373898650619,711.5934029996849,1573317.000737259,1570130.843718805,191300.0,223000.0,8.224343966216722,7.040945487528273
2017-07-15 08:00:00,2206.5,1978.6,2210.1,1975.1,41756.10334064,1381.58408,5,0.43212420339991164,0.5,,,0.0,,713.0373898650619,711.5934029996849,1410815.7795870113,1407958.7071751766,191300.0,,,
2017-07-16 08:00:00,1978.5,1925.0,2051.1,1826.2,53021.70937327,1386.43612,6,0.3884519973412117,0.6,,,0.0,,713.0373898650619,711.5934029996849,1372596.975490244,1369817.3007743936,191300.0,,,
2017-07-17 08:00:00,1925.0,2220.0,2223.5,1923.2,40491.97402145,1392.4179600000002,0,0.5943488692145278,0.3999999999999999,,,0.0,,713.0373898650619,711.5934029996849,1582943.0055004375,1579737.3546593005,191300.0,,,
2017-07-18 08:00:00,2220.0,2302.8,2380.2,2139.0,44173.71437714,1398.7696799999999,1,0.6463039147374143,0.3999999999999999,,,0.0,,713.0373898650619,711.5934029996849,1641982.5013812645,1638657.2884276747,191300.0,,,
2017-07-19 08:00:00,2300.4,2253.4,2400.0,2213.9,35723.08734982,1404.9184,2,0.6039365702662874,0.3999999999999999,,,0.0,,713.0373898650619,711.5934029996849,1606758.4543219304,1603504.57431949,191300.0,,,
2017-07-20 08:00:00,2253.3,2865.1,2922.0,2253.3,83576.70120792,1413.5645200000001,3,1.0268618513430146,0.3999999999999999,,,0.0,,713.0373898650619,711.5934029996849,2042923.4257023886,2038786.2589343973,191300.0,,,
2017-07-21 08:00:00,2874.4,2659.0,2890.0,2615.0,57421.33484214,1421.38596,4,0.870709346249628,0.3999999999999999,399.9999999999999,1000.0,0.15020718264461147,0.37551795661152876,713.1875970477065,711.9689209562964,1896365.8205498515,1893125.3608227922,191700.0,224000.0,9.892362131193801,8.45145250367318
2017-07-22 08:00:00,2659.7,2844.7,2917.0,2642.8,35233.48963492,1429.93504,5,0.9893910705202382,0.3999999999999999,,,0.0,,713.1875970477065,711.9689209562964,2028804.7573216106,2025337.9894443762,191700.0,,,
2017-07-23 08:00:00,2844.7,2750.1,2877.5,2655.0,35184.98212472,1438.08676,6,0.9123324659494119,0.3999999999999999,,,0.0,,713.1875970477065,711.9689209562964,1961337.2106408975,1957985.7295219107,191700.0,,,
2017-07-24 08:00:00,2749.2,2769.7,2812.0,2707.1,20704.17808636,1446.1856400000001,0,0.9151759797587256,0.3999999999999999,,,0.0,,713.1875970477065,711.9689209562964,1975315.6875430325,1971940.3203726541,191700.0,,,
2017-07-25 08:00:00,2769.7,2560.9,2790.1,2417.0,56100.38383885,1453.4665599999998,1,0.7619256407247514,0.3999999999999999,,,0.0,,713.1875970477065,711.9689209562964,1826402.1172794716,1823281.2096769796,191700.0,,,
2017-07-26 08:00:00,2560.9,2527.73811996,2612.0,2404.0,34182.49178777,1460.56163247984,2,0.7306617288503161,0.3999999999999999,,,0.0,,713.1875970477065,711.9689209562964,1802751.4757401596,1799670.9817280185,191700.0,,,
2017-07-27 08:00:00,2527.73811996,2664.6,2682.2,2511.0,31351.53802505,1468.20843247984,3,0.8148649340607759,0.3999999999999999,,,0.0,,713.1875970477065,711.9689209562964,1900359.6710933186,1897112.3867801474,191700.0,,,
2017-07-28 08:00:00,2664.6,2784.8,2820.0,2655.5,40535.16793338,1476.42895247984,4,0.8861727110692279,0.3999999999999999,399.9999999999999,1000.0,0.143421753322329,0.3585543833058226,713.3310188010288,712.3274753396022,1986484.2211571052,1983689.5533257243,192100.0,225000.0,10.34088610701252,8.816398014780997
2017-07-29 08:00:00,2784.9,2713.1,2794.2,2662.0,24269.79377942,1484.32539247984,5,0.827833717421801,0.3999999999999999,,,0.0,,713.3310188010288,712.3274753396022,1935338.3871090712,1932615.6733438747,192100.0,,,
2017-07-30 08:00:00,2713.3,2748.2,2760.0,2582.9,34957.05960447,1492.3187924798399,6,0.8415636215591823,0.3999999999999999,,,0.0,,713.3310188010288,712.3274753396022,1960376.3058689872,1957618.3677282946,192100.0,,,
2017-07-31 08:00:00,2748.2,2854.3,2883.5,2694.4,27572.20108312,1500.76799247984,0,0.9018929070332918,0.3999999999999999,,,0.0,,713.3310188010288,712.3274753396022,2036060.7269637766,2033196.3128618267,192100.0,,,
2017-08-01 08:00:00,2854.1,2731.3,2902.2,2604.0,42307.80919837,1508.74275247984,1,0.8103152412899469,0.3999999999999999,,,0.0,,713.3310188010288,712.3274753396022,1948321.01165125,1945580.0333950557,192100.0,,,
2017-08-02 08:00:00,2731.9,2702.0,2758.0,2610.0,23762.21734343,1516.5893124798401,2,0.7816293295525366,0.3999999999999999,,,0.0,,713.3310188010288,712.3274753396022,1927420.4128003798,1924708.838367605,192100.0,,,
2017-08-03 08:00:00,2702.2,2790.3,2820.0,2698.0,16855.03770022,1524.82575247984,3,0.8299140052311591,0.3999999999999999,,,0.0,,713.3310188010288,712.3274753396022,1990407.5417605108,1987607.354440092,192100.0,,,
2017-08-04 08:00:00,2790.4,2860.0,2876.0,2762.1,18994.72100108,1533.36615247984,4,0.8651774694352412,0.3999999999999999,399.9999999999999,1000.0,0.1396506638643433,0.3491266596608584,713.4706694648931,712.6766019992631,2040526.1146695944,2038255.0817178923,192500.0,226000.0,10.60013566062127,9.018827795211912
2017-08-05 08:00:00,2860.0,3252.3,3339.5,2853.3,50558.24084609,1543.4492724798401,5,1.1071635187430369,0.3999999999999999,,,0.0,,713.4706694648931,712.6766019992631,2320420.658300672,2317838.1126822033,192500.0,,,
2017-08-06 08:00:00,3252.3,3232.1,3315.5,3155.8,16949.87411874,1553.45347247984,6,1.0805901542969738,0.3999999999999999,,,0.0,,713.4706694648931,712.6766019992631,2306008.550777481,2303442.045321818,192500.0,,,
2017-08-07 08:00:00,3232.0,3396.0,3440.0,3190.0,24533.43663551,1564.08147247984,0,1.1712423935408343,0.3999999999999999,,,0.0,,713.4706694648931,712.6766019992631,2422946.393502777,2420249.7403894975,192500.0,,,
2017-08-08 08:00:00,3395.9,3415.0,3483.8,3340.0,31720.31264697,1574.7200324798398,1,1.1686394594359237,0.3999999999999999,,,0.0,,713.4706694648931,712.6766019992631,2436502.33622261,2433790.5958274836,192500.0,,,
2017-08-09 08:00:00,3415.0,3340.4,3430.0,3235.1,26260.31204254,1584.98211247984,2,1.1075316709875411,0.3999999999999999,,,0.0,,713.4706694648931,712.6766019992631,2383277.424280529,2380624.9213183383,192500.0,,,
2017-08-10 08:00:00,3340.3,3405.0,3447.0,3310.0,19129.99938696,1595.54027247984,3,1.1340733660754545,0.3999999999999999,,,0.0,,713.4706694648931,712.6766019992631,2429367.6295279614,2426663.8298074906,192500.0,,,
2017-08-11 08:00:00,3404.9,3643.4,3695.0,3380.0,26420.38188547,1607.0398724798401,4,1.2671497219156307,0.3999999999999999,399.9999999999999,1000.0,0.10962312637976115,0.274057815949403,713.580292591273,712.9506598152125,2599858.438027044,2597564.433970745,192900.0,227000.0,13.477752400347557,11.443015127624427
2017-08-12 08:00:00,3642.4,3866.2,3970.1,3589.5,37660.6403351,1619.50219247984,5,1.387276792802568,0.3999999999999999,,,0.0,,713.580292591273,712.9506598152125,2758844.127216379,2756409.8409775742,192900.0,,,
2017-08-13 08:00:00,3865.7,4061.6,4190.0,3834.2,48212.99471929,1632.71915247984,6,1.487629298542298,0.3999999999999999,,,0.0,,713.580292591273,712.9506598152125,2898277.716388714,2895720.399905467,192900.0,,,
2017-08-14 08:00:00,4061.0,4320.8,4330.3,3951.0,34185.630606830004,1646.9423124798402,0,1.6235284425318266,0.3999999999999999,,,0.0,,713.580292591273,712.9506598152125,3083237.7282283725,3080517.2109295703,192900.0,,,
2017-08-15 08:00:00,4321.0,4151.8,4430.0,3832.5,64111.03447992,1660.48947247984,1,1.500347077659902,0.3999999999999999,,,0.0,,713.580292591273,712.9506598152125,2962642.658780447,2960028.549420799,192900.0,,,
2017-08-16 08:00:00,4151.9,4386.4,4405.0,3925.1,35292.3092464,1674.95307247984,2,1.6188196386336637,0.3999999999999999,,,0.0,,713.580292591273,712.9506598152125,3130048.595422359,3127286.7742134477,192900.0,,,
2017-08-17 08:00:00,4386.3,4263.0,4492.3,4152.0,40307.03720301,1688.91347247984,3,1.5241079957403714,0.3999999999999999,,,0.0,,713.580292591273,712.9506598152125,3041992.7873165966,3039308.662792251,192900.0,,,
2017-08-18 08:00:00,4262.9,4090.1,4360.0,3954.0,46806.57023528,1702.1930324798398,4,1.4028414650724648,0.3999999999999999,399.9999999999999,1000.0,0.09765064390895621,0.24412660977239062,713.6779432351819,713.1947864249848,2919014.1556262174,2917037.99595683,193300.0,228000.0,15.1009526933586,12.794026298056274
2017-08-19 08:00:00,4090.1,4145.0,4187.0,3907.0,41765.2743971,1715.66107247984,5,1.4159783458913362,0.3999999999999999,,,0.0,,713.6779432351819,713.1947864249848,2958195.074709829,2956192.389731562,193300.0,,,
2017-08-20 08:00:00,4145.1,4063.1,4199.9,3975.1,25124.9456383,1728.8134724798401,6,1.350224627860991,0.3999999999999999,,,0.0,,713.6779432351819,713.1947864249848,2899744.8511588676,2897781.736723356,193300.0,,,
2017-08-21 08:00:00,4059.6,3998.2,4094.7,3951.0,26586.21907274,1741.7083124798398,0,1.2955623346066327,0.3999999999999999,,,0.0,,713.6779432351819,713.1947864249848,2853427.1526429043,2851495.395084374,193300.0,,,
2017-08-22 08:00:00,3997.6,4081.9,4141.9,3599.0,61727.79500618,1754.92619247984,1,1.325966765720201,0.3999999999999999,,,0.0,,713.6779432351819,713.1947864249848,2913161.9964916892,2911189.7987081455,193300.0,,,
2017-08-23 08:00:00,4083.9,4130.2,4255.2,4045.0,27484.37736384,1768.3103124798401,2,1.3356760240841987,0.3999999999999999,,,0.0,,713.6779432351819,713.1947864249848,2947632.6411499484,2945637.106892472,193300.0,,,
2017-08-24 08:00:00,4130.8,4322.1,4381.0,4089.9,22041.11871118,1782.43475247984,3,1.4248292926216861,0.3999999999999999,,,0.0,,713.6779432351819,713.1947864249848,3084587.4384567803,3082499.1864074273,193300.0,,,
2017-08-25 08:00:00,4322.1,4351.5,4464.2,4250.0,27756.98848534,1796.67991247984,4,1.4219673018962564,0.3999999999999999,399.9999999999999,1000.0,0.09178464866184577,0.22946162165461448,713.7697278838438,713.4242480466395,3105968.970886546,3104465.6153749516,193700.0,229000.0,16.034945642160796,13.55661840775088
2017-08-26 08:00:00,4351.4,4340.4,4364.0,4240.7,14795.77225415,1810.87915247984,5,1.3968468542233772,0.3999999999999999,,,0.0,,713.7697278838438,713.4242480466395,3098046.1269070352,3096546.606221634,193700.0,,,
2017-08-27 08:00:00,4341.5,4332.8,4406.7,4304.4,11162.92615586,1825.01839247984,6,1.3741130598210463,0.3999999999999999,,,0.0,,713.7697278838438,713.4242480466395,3092621.4769751183,3091124.5819364795,193700.0,,,
2017-08-28 08:00:00,4333.8,4385.1,4395.5,4175.0,21224.24667506,1839.2414324798401,0,1.3841894394949508,0.3999999999999999,,,0.0,,713.7697278838438,713.4242480466395,3129951.6337434435,3128436.670109319,193700.0,,,
