candle_end_time,coin1_open,coin1_close,coin1_pct,coin2_open,coin2_close,coin2_pct,coin1_mom,coin2_mom,pos,trade_time,strategy_pct_adjust,coin1_net,coin2_net,strategy_net,total_capital_turn,week,normal_invest,normal_invest_all,normal_pct_adjust,normal_capital,total_capital,strategy_net_normal
2021-07-03 08:00:00,33786.54,34669.13,0.0261222291118801,2153.95,2226.99,0.0338233997019676,-0.1115165667749087,-0.1125160899522981,empty,,0.0,0.8792068325747332,1.8181439662984644,1.867404041781668,145657.5152589701,5,,25000.0,,0.0,29903.78702653954,1.1961514810615816
2021-07-04 08:00:00,34669.12,35286.51,0.0178077730822783,2226.99,2322.69,0.0429728018536232,-0.1290784521485061,-0.1000011624437667,empty,,0.0,0.8948635483416126,1.8962747067035688,1.867404041781668,145657.5152589701,6,1000.0,26000.0,0.0,1000.0,30903.78702653954,1.188607193328444
2021-07-05 08:00:00,35288.13,33690.14,-0.0452402348659587,2322.69,2196.53,-0.0543163314949476,-0.1607685723708924,-0.1364279704663578,empty,,0.0,0.8543797112416528,1.7932760211287733,1.867404041781668,145657.5152589701,0,,26000.0,,0.0,30903.78702653954,1.188607193328444
2021-07-06 08:00:00,33690.15,34220.01,0.0157277470500272,2196.85,2322.5,0.0573495467851565,-0.1076690115338049,-0.0191689647745461,empty,,0.0,0.8678171792247368,1.896119588201197,1.867404041781668,145657.5152589701,1,,26000.0,,0.0,30903.78702653954,1.188607193328444
2021-07-07 08:00:00,34220.02,33862.12,-0.010458500742694,2322.51,2316.57,-0.0025532831001076,-0.1110664251172853,-0.0238951998921324,empty,,0.0,0.8587411126112922,1.89127825810086,1.867404041781668,145657.5152589701,2,,26000.0,,0.0,30903.78702653954,1.188607193328444
2021-07-08 08:00:00,33862.11,32875.71,-0.0291301903129516,2316.25,2116.33,-0.0864381391453744,-0.0821927177787504,-0.0527104995770091,empty,,0.0,0.8337258205713695,1.7277996848645163,1.867404041781668,145657.5152589701,3,,26000.0,,0.0,30903.78702653954,1.188607193328444
2021-07-09 08:00:00,32875.71,33815.81,0.0285955801410828,2116.32,2146.99,0.0144873436562349,-0.0470049363482747,-0.0081675266899805,empty,,0.0,0.857566694089208,1.752830912668283,1.867404041781668,145657.5152589701,4,,26000.0,,0.0,30903.78702653954,1.188607193328444
2021-07-10 08:00:00,33815.81,33502.87,-0.0092542511919718,2146.99,2110.69,-0.0169073912780216,-0.058912375674716,-0.059185101650568,empty,,0.0,0.8496305564882376,1.7231951145835886,1.867404041781668,145657.5152589701,5,,26000.0,,0.0,30903.78702653954,1.188607193328444
2021-07-11 08:00:00,33502.87,34258.99,0.022568812761414,2110.68,2140.45,0.0140996546153151,0.0838389657606251,0.1352221438458967,empty,,0.0,0.8688057094339967,1.747491570534016,1.867404041781668,145657.5152589701,6,1000.0,27000.0,0.0,1000.0,31903.78702653954,1.1816217417236867
2021-07-12 08:00:00,34259.0,33086.63,-0.0342205067925236,2140.54,2031.58,-0.0508631362563946,0.01775077854022,0.0810416755353113,coin2,2021-07-12 08:00:00,-0.0532698684861188,0.8390747377529273,1.6586086686750432,1.767927674065512,137898.35857710993,0,,27000.0,,0.0,30204.27648742664,1.1186769069417273
2021-07-13 08:00:00,33086.94,32729.77,-0.0107856254928349,2031.57,1940.15,-0.0450043808267456,-0.0281577893270011,-0.0142215492800309,coin2,,-0.0473918698746786,0.8300247918710255,1.58396401250745,1.6841422757883555,131363.09751149174,1,,27000.0,,0.0,28772.839346475692,1.0656607165361367
2021-07-14 08:00:00,32729.12,32820.02,0.0027574284817766,1940.44,1994.58,0.0280545318660927,-0.0531709665814559,0.0025433270336563,empty,2021-07-14 08:00:00,0.0,0.8323135258727113,1.6284013813710845,1.6841422757883555,131363.09751149174,2,,27000.0,,0.0,28772.839346475692,1.0656607165361367
2021-07-15 08:00:00,32820.03,31880.0,-0.0286416644474926,1994.41,1919.51,-0.0376369962598641,0.0093574527971833,0.0611945909487954,coin2,2021-07-15 08:00:00,-0.0399550784342487,0.8084746811495557,1.567113244670863,1.616852239064798,126114.47464705424,3,,27000.0,,0.0,27623.218293611226,1.023082159022638
2021-07-16 08:00:00,31874.49,31383.87,-0.0155624215809284,1919.54,1876.26,-0.0225317919677418,-0.0278710740576112,0.0254804223781726,coin2,,-0.0225317919677418,0.7958928573239995,1.5318033750520466,1.5804216607716124,123272.88954018576,4,,27000.0,,0.0,27000.817685540056,1.0000302846496316
2021-07-17 08:00:00,31383.86,31520.07,0.0043398089528154,1876.47,1899.59,0.0124343108098023,-0.0916495342696929,-0.0417145912787295,coin2,,0.0099032250327779,0.7993468802716962,1.550850294316948,1.5960729321249103,124493.688705743,5,,27000.0,,0.0,27268.21285914897,1.00993380959811
2021-07-18 08:00:00,31520.07,31778.56,0.0082008066606451,1899.5,1891.64,-0.0041851136297831,-0.0787458664167358,-0.0924818054029676,empty,2021-07-18 08:00:00,0.0,0.8059021694915942,1.544359809612449,1.5960729321249103,124493.688705743,6,1000.0,28000.0,0.0,1000.0,28268.21285914897,1.0095790306838919
2021-07-19 08:00:00,31778.57,30839.65,-0.0295453916099407,1891.65,1818.73,-0.0385432746188493,-0.1412374174120824,-0.160067980400216,empty,,0.0,0.7820914742946642,1.4848351253602423,1.5960729321249103,124493.688705743,0,,28000.0,,0.0,28268.21285914897,1.0095790306838919
2021-07-20 08:00:00,30839.65,29790.35,-0.0340243809511457,1818.73,1786.03,-0.0179795791568841,-0.1499400770438008,-0.2151664557407016,empty,,0.0,0.7554812960346193,1.4581384146889058,1.5960729321249103,124493.688705743,1,,28000.0,,0.0,28268.21285914897,1.0095790306838919
2021-07-21 08:00:00,29790.34,32144.51,0.079024247784937,1786.03,1995.5,0.1172824644602834,-0.0405967045210686,-0.0526535669693933,empty,,0.0,0.8151826371693445,1.6291524814878315,1.5960729321249103,124493.688705743,2,,28000.0,,0.0,28268.21285914897,1.0095790306838919
2021-07-22 08:00:00,32144.51,32287.83,0.0044586151725443,1995.5,2024.56,0.0145627662240039,-0.0443584799276635,-0.0601495731455391,empty,,0.0,0.8188172228438224,1.6528774482189947,1.5960729321249103,124493.688705743,3,,28000.0,,0.0,28268.21285914897,1.0095790306838919
2021-07-23 08:00:00,32287.58,33634.09,0.0416955862317163,2024.27,2124.25,0.0492403287627929,-0.0298548016636125,-0.0461340194612458,empty,,0.0,0.8529582869669214,1.7342656771739042,1.5960729321249103,124493.688705743,4,,28000.0,,0.0,28268.21285914897,1.0095790306838919
2021-07-24 08:00:00,33634.1,34258.14,0.0185540919941642,2124.26,2184.75,0.028480640225962,-0.0291434318667389,-0.0593880371465843,empty,,0.0,0.8687841534904905,1.7836586739817288,1.5960729321249103,124493.688705743,5,,28000.0,,0.0,28268.21285914897,1.0095790306838919
2021-07-25 08:00:00,34261.51,35381.02,0.0327770275911067,2184.9,2189.79,0.0023069001029865,0.0501891651385242,-0.0030684761874412,empty,,0.0,0.8972603156601646,1.7877733963604303,1.5960729321249103,124493.688705743,6,1000.0,29000.0,0.0,1000.0,29268.21285914897,1.009248719280999
2021-07-26 08:00:00,35381.02,37237.6,0.0524738970216234,2189.82,2228.08,0.0174856949753172,0.0881820315072963,-0.040654467168999,coin1,2021-07-26 08:00:00,0.049849273837031,0.9443430610657056,1.819033856654176,1.675636008782278,130699.6086850177,0,,29000.0,,0.0,30727.212016685204,1.0595590350581106
2021-07-27 08:00:00,37241.33,39457.87,0.0596244118847617,2227.81,2299.49,0.0320500161574091,0.1652510238579274,-0.0073729695195916,coin1,,0.0596244118847617,1.000648960699204,1.877333921150816,1.7755448203388509,138492.49598643035,1,,29000.0,,0.0,32559.303962038444,1.122734619380636
2021-07-28 08:00:00,39456.61,40019.56,0.014235182993912,2299.47,2300.9,0.0006131794441377,0.2172987290616688,0.0872122967590121,coin1,,0.014235182993912,1.014893381767425,1.878485063721048,1.8008200257702671,140463.96201008084,2,,29000.0,,0.0,33022.791612092464,1.1387169521411193
2021-07-29 08:00:00,40019.57,40016.48,-7.696236540322143e-05,2300.9,2382.92,0.0356469207701333,0.1833660054276389,0.1098887279400464,coin1,,-7.696236540322143e-05,1.0148152731721325,1.9454472719553917,1.8006814304014185,140453.15157131062,3,,29000.0,,0.0,33020.25009993778,1.138629313790958
2021-07-30 08:00:00,40018.49,42206.37,0.05472470342219,2382.93,2461.81,0.033106440837292,0.2597837140519603,0.1663531830823095,coin1,,0.05472470342219,1.070350738024786,2.0098541069664537,1.8992231876379808,148139.4086357625,4,,29000.0,,0.0,34827.273493583416,1.2009404652959799
2021-07-31 08:00:00,42206.36,41461.83,-0.0176404651714895,2461.77,2531.05,0.0281256473895223,0.210246711884968,0.1824849914737556,coin1,,-0.0176404651714895,1.0514692531093814,2.066382554883376,1.865720007143568,145526.16055719828,5,,29000.0,,0.0,34212.90418850192,1.1797553168448938
2021-08-01 08:00:00,41461.84,39845.44,-0.0389850134448961,2531.1,2555.69,0.0097350901799648,0.2042761683495721,0.2579814725484599,coin1,,-0.0413875509112838,1.0104777101400173,2.086498975401472,1.7885024253617126,139503.1891782136,6,1000.0,30000.0,-0.0413817907510233,958.6182092489768,33755.534083826395,1.12518446946088
2021-08-02 08:00:00,39850.27,39147.82,-0.0175081514973859,2555.5,2606.93,0.0200493800108776,0.1960921204151449,0.3436744581604514,coin2,2021-08-02 08:00:00,0.0175812669461152,0.9927861133061544,2.1283319862516024,1.8199465639357717,141955.83198699018,0,,30000.0,,0.0,34348.99913946284,1.1449666379820946
2021-08-03 08:00:00,39146.86,38207.05,-0.0240312231945482,2606.92,2509.04,-0.0375499150341589,0.1641385349551891,0.2579289875562776,coin2,,-0.0375499150341589,0.968928248632846,2.048413301003372,1.7516077250932738,136625.40255727537,1,,30000.0,,0.0,33059.197140267606,1.1019732380089202
2021-08-04 08:00:00,38207.04,39723.18,0.0396819435156599,2508.51,2724.78,0.0859850779581035,0.246021957340025,0.4195185229563796,coin2,,0.0859850779581035,1.007377204665822,2.224546278380563,1.9022198518874356,148373.14844721995,2,,30000.0,,0.0,35901.79478360583,1.196726492786861
2021-08-05 08:00:00,39723.17,40862.46,0.0286804832845708,2724.55,2826.99,0.0375112853147776,0.3020210700592374,0.5067154871926065,coin2,,0.0375112853147776,1.0362692697454978,2.307991868524823,1.973574563483019,153938.8159516755,3,,30000.0,,0.0,37248.517251046265,1.241617241701542
2021-08-06 08:00:00,40862.46,42836.87,0.0483184321257212,2827.01,2891.58,0.0228476223828171,0.3590347356462089,0.5222126880010951,coin2,,0.0228476223828171,1.0863401761196665,2.3607239951994905,2.0186660498538123,157455.95188859737,4,,30000.0,,0.0,38099.55730751802,1.269985243583934
2021-08-07 08:00:00,42836.87,44572.54,0.0405181330942245,2891.54,3160.31,0.0929353502237531,0.4025978521367865,0.6706720094732612,coin2,,0.0929353502237531,1.1303566519612869,2.580118706474973,2.2062714861817767,172089.17592217858,5,,30000.0,,0.0,41640.35300926216,1.3880117669754053
2021-08-08 08:00:00,44572.54,43794.37,-0.0174585069641531,3160.48,3011.85,-0.0469764042135106,0.4200670241069533,0.6560182105095314,coin2,,-0.0469764042135106,1.1106223124810437,2.4589140072007645,2.1026287850421586,164005.04523328837,6,1000.0,31000.0,-0.0494041562928097,950.5958437071904,40634.83479841297,1.3108011225294507
2021-08-09 08:00:00,43794.36,46253.4,0.0561494548271843,3011.84,3160.52,0.0493616879990703,0.5526302980663202,0.7695783385497443,coin2,,0.0493616879990703,1.172983149845761,2.5802901532407523,2.206418091107274,172100.61110636737,0,,31000.0,,0.0,42640.638835626,1.3755044785685806
2021-08-10 08:00:00,46248.87,45584.99,-0.0144510457609603,3160.51,3141.66,-0.0059673724576968,0.4181267656592058,0.5743723377599599,coin2,,-0.0059673724576968,1.1560323166705044,2.564892600847437,2.193251572560236,171073.62265969842,1,,31000.0,,0.0,42386.186261859686,1.3672963310277317
2021-08-11 08:00:00,45585.0,45511.0,-0.0016231219969555,3141.14,3160.5,0.0059968297014953,0.4095403748099515,0.5610799383569764,coin2,,0.0059968297014953,1.1541559351881252,2.5802738249773447,2.206404128733417,172099.5220412065,2,,31000.0,,0.0,42640.36900256792,1.3754957742763845
2021-08-12 08:00:00,45510.67,44399.0,-0.0244336534024741,3160.4,3045.96,-0.0362411010915993,0.3200594991569567,0.4338990231846533,coin2,,-0.0362411010915993,1.12595568909533,2.486761860442333,2.126441613655067,165862.4458650952,3,,31000.0,,0.0,41095.03507896276,1.3256462928697665
2021-08-13 08:00:00,44400.06,47800.0,0.0766008243428906,3046.11,3322.32,0.090730016152543,0.3952888277063495,0.5206865774116032,coin2,,0.090730016152543,1.2122048230535998,2.712385804207794,2.319373695609431,180911.1482575356,4,,31000.0,,0.0,44823.58827546637,1.445922202434399
2021-08-14 08:00:00,47799.99,47068.51,-0.0153031380753138,3322.33,3263.16,-0.0178068337788053,0.3303321950582545,0.4901702903018097,coin2,,-0.0178068337788053,1.1936542852708492,2.6640868010482746,2.2780729937407806,177689.6935117809,5,,31000.0,,0.0,44025.42208967553,1.4201749061185653
2021-08-15 08:00:00,47068.5,46973.82,-0.0020117484067373,3263.16,3307.09,0.0134624106694125,0.2614620705953123,0.4842779433413522,coin2,,0.0134624106694125,1.1912529531642604,2.6999518316229483,2.308741347917417,180081.82513755854,6,1000.0,32000.0,0.0109350729869452,1010.9350729869452,45629.04547472792,1.4259076710852476
2021-08-16 08:00:00,46973.82,45901.29,-0.0228325054253624,3307.35,3146.53,-0.0485502360080917,0.1632987284919331,0.3683599406824993,coin2,,-0.0485502360080917,1.1640536636481584,2.5688685329871745,2.1966514105943866,171338.81002636216,0,,32000.0,,0.0,43413.744548105926,1.3566795171283101
2021-08-17 08:00:00,45901.3,44695.95,-0.0262593927098782,3147.18,3011.72,-0.0428440218272193,0.1168526090741626,0.3089312877569645,coin2,,-0.0428440218272193,1.133486321359049,2.458807873488615,2.1025380296120884,163997.9663097429,1,,32000.0,,0.0,41553.72512908555,1.2985539102839234
2021-08-18 08:00:00,44695.95,44705.29,0.0002089674791565,3011.73,3014.55,0.0009396623856137,0.1171719751462396,0.2650655498296208,coin2,,0.0009396623856137,1.1337231831382817,2.461118322760784,2.1045137055128373,164152.06903000132,2,,32000.0,,0.0,41592.77160157148,1.299774112549109
2021-08-19 08:00:00,44699.37,46760.62,0.0459750960121274,3014.18,3184.12,0.0562505183194836,0.107904328185532,0.293406071142777,coin2,,0.0562505183194836,1.185846215334239,2.599557504061656,2.2228936922583915,173385.70799615452,3,,32000.0,,0.0,43932.38656250378,1.3728870800782431
2021-08-20 08:00:00,46760.62,49322.47,0.054786484866967,3184.11,3284.82,0.0316256924990265,0.1895873867603046,0.2978092096165623,coin2,,0.0316256924990265,1.2508145610651984,2.6817703103186465,2.2931942446277813,178869.15108096696,4,,32000.0,,0.0,45321.77871067789,1.416305584708684
2021-08-21 08:00:00,49322.47,48821.87,-0.0101495322517303,3284.81,3223.43,-0.018688999701658,0.2252812366986034,0.2612758198373042,coin2,,-0.018688999701658,1.2381193783367337,2.631650705789186,2.250336738074089,175526.26556977892,5,,32000.0,,0.0,44474.760001875424,1.389836250058607
2021-08-22 08:00:00,48821.88,49239.22,0.008548423073512,3223.36,3238.0,0.0045200299060317,0.2577768059626308,0.2420740104260568,coin2,,0.0020087298312667,1.248703346598269,2.6435458456815826,2.2548570566102537,175878.8504155998,6,1000.0,33000.0,0.002036752653262,1002.036752653262,45566.13453168289,1.3807919555055421
2021-08-23 08:00:00,49239.22,49488.85,0.0050697391225937,3238.0,3321.28,0.0257195799876468,0.2952805830337592,0.3237254089213406,coin1,2021-08-23 08:00:00,0.0025570647747874,1.2550339468070322,2.7115367345106014,2.2606228721618926,176328.58402862764,0,,33000.0,,0.0,45682.65008921708,1.3843227299762753
2021-08-24 08:00:00,49488.85,47674.01,-0.0366716947352786,3321.28,3170.62,-0.0453620290972156,0.2001559291073877,0.1636242192030181,coin2,2021-08-24 08:00:00,-0.0477486240244725,1.2090097250273126,2.588535926261563,2.152681240577911,167909.13676507707,1,,33000.0,,0.0,43501.36640566552,1.3182232244141066
2021-08-25 08:00:00,47674.01,48973.32,0.0272540530993721,3170.63,3226.87,0.0177410096448014,0.1984917207627734,0.1414508010286559,coin1,2021-08-25 08:00:00,0.0246923222936381,1.2419601402708644,2.634459167095284,2.2058359395657297,172055.20328612693,2,,33000.0,,0.0,44575.51616516786,1.3507732171262987
2021-08-26 08:00:00,48973.32,46843.87,-0.0434818386827765,3226.88,3093.2,-0.0414240424931899,0.0935409146373205,0.0697265854653856,coin1,,-0.0434818386827765,1.187957429801168,2.525329218610955,2.109922137080862,164573.92669230723,3,,33000.0,,0.0,42637.29076207253,1.2920391140021978
2021-08-27 08:00:00,46843.86,49069.9,0.0475201984806121,3093.06,3273.45,0.0582729859045647,0.1008997916654514,0.0358002854150383,coin1,,0.0475201984806121,1.2444094026518375,2.6724876925714565,2.210186055813582,172394.5123534594,4,,33000.0,,0.0,44663.42328176179,1.3534370691442965
2021-08-28 08:00:00,49069.9,48895.35,-0.0035571704853688,3273.89,3244.48,-0.0088499900716368,0.1164757022420917,0.0772382422763418,coin1,,-0.0035571704853688,1.239982826253009,2.648836203025628,2.202324047208668,171781.27568227611,5,,33000.0,,0.0,44504.547870688366,1.3486226627481324
2021-08-29 08:00:00,48895.35,48767.83,-0.0026080189629483,3244.75,3223.47,-0.0064756139658743,0.05436205770819,0.0199176084948045,coin1,,-0.0026080189629483,1.236748927528411,2.631683362316001,2.196580344330991,171333.26685781727,6,1000.0,34000.0,-0.0050952807610457,994.9047192389544,45383.38388514312,1.3348054083865624
2021-08-30 08:00:00,48767.84,46982.91,-0.0366003572436993,3223.47,3229.64,0.0019140863727598,0.0306662346531172,0.0280043034574077,coin1,,-0.0366003572436993,1.1914834749601089,2.6367206315772287,2.1161847190139884,165062.40808309108,0,,34000.0,,0.0,43722.33582201893,1.2859510535887921
2021-08-31 08:00:00,46982.91,47100.89,0.0025111258540604,3229.14,3429.2,0.0617901685636788,0.0349341917338665,0.0850181933238412,coin1,,4.8480394252425896e-06,1.1944754399187671,2.7996440438577155,2.1161949783609373,165063.20831215312,1,,34000.0,,0.0,43722.54778962676,1.2859572879301988
2021-09-01 08:00:00,47100.89,48810.52,0.0362971909872615,3429.19,3826.82,0.1159512422722501,0.0993607964143334,0.2563592430629424,coin2,2021-09-01 08:00:00,0.1131715676238558,1.2378315430910918,3.124266248663124,2.355688081459776,183743.67035386252,2,,34000.0,,0.0,48670.69706348777,1.4314910901025815
2021-09-02 08:00:00,48810.51,49246.64,0.0089349591030787,3826.82,3785.82,-0.0107138564134189,0.0302644351464436,0.139510944159503,coin2,,-0.0107138564134189,1.2488915173051114,3.090793308677656,2.3304495776002137,181775.06705281665,3,,34000.0,,0.0,48149.24620360856,1.4161543001061343
2021-09-03 08:00:00,49246.63,49999.14,0.0152802302857615,3785.82,3938.11,0.0402264238658995,0.0622630714250354,0.2068393826842693,coin2,,0.0402264238658995,1.267974867291468,3.2151248703944098,2.4241952301068665,189087.2279483356,4,,34000.0,,0.0,50086.11819021847,1.4731211232417196
2021-09-04 08:00:00,49998.0,49915.64,-0.001670028724494,3938.11,3885.52,-0.013354121647186,0.0626267993533418,0.1749060352152496,coin2,,-0.013354121647186,1.2658573128411543,3.1721897017642693,2.391822232107492,186562.1341043843,5,,34000.0,,0.0,49417.26207507096,1.4534488845609106
2021-09-05 08:00:00,49917.54,51756.88,0.0368870358068131,3885.61,3950.29,0.0166695834791739,0.1275691816068784,0.2554432978550973,coin2,,0.0166695834791739,1.3125510368662423,3.2250687828096045,2.4316929124729514,189672.04717289025,6,1000.0,35000.0,0.0141107580902721,1014.1107580902722,51255.13800863384,1.4644325145323953
2021-09-06 08:00:00,51756.88,52663.9,0.0175246266776514,3950.28,3926.77,-0.0059539932511284,0.1782700669747483,0.3038297052846879,coin2,,-0.0059539932511284,1.3355530037826877,3.2058667450423317,2.4172146292832704,188542.7410840951,0,,35000.0,,0.0,50949.96526284478,1.4557132932241366
2021-09-07 08:00:00,52666.2,46863.73,-0.1101355957306617,3926.67,3434.57,-0.1253447489921741,0.0482815344671738,0.1393309117447048,coin2,,-0.1253447489921741,1.1884610780812066,2.8040281825826416,2.114229468315548,164909.8985286127,1,,35000.0,,0.0,44563.65465581351,1.2732472758803859
2021-09-08 08:00:00,46868.57,46048.31,-0.0173998100449965,3434.84,3499.0,0.0187592624404218,-0.0152331170972498,0.0988907453236687,coin2,,0.0187592624404218,1.167782081076722,2.856629683150049,2.153890853770952,168003.48659413427,2,,35000.0,,0.0,45399.63594880624,1.2971324556801782
2021-09-09 08:00:00,46048.31,46395.14,0.0075318725052015,3499.01,3424.93,-0.0211689054015433,-0.0593508394855326,0.0426537831601121,coin2,,-0.0211689054015433,1.1765776668252508,2.7961579596202046,2.1082953420422257,164447.0366792936,3,,35000.0,,0.0,44438.57535014145,1.269673581432613
2021-09-10 08:00:00,46395.14,44850.91,-0.0332843052095541,3424.94,3208.86,-0.0630874207648038,-0.0813356800958259,-0.0045200299060317,coin2,,-0.0654297022128918,1.137416096659894,2.619755565896789,1.970350205635576,153687.31603957491,4,,35000.0,,0.0,41530.97259821654,1.186599217091901
2021-09-11 08:00:00,44842.2,45173.69,0.0071967324631763,3208.85,3267.21,0.0181840279725509,-0.0825669049997136,0.0090210006176651,empty,2021-09-11 08:00:00,0.0,1.1456017760068655,2.667393274388303,1.970350205635576,153687.31603957491,5,,35000.0,,0.0,41530.97259821654,1.186599217091901
2021-09-12 08:00:00,45173.68,46025.24,0.0188505743055305,3267.1,3404.21,0.0419318011391982,-0.069987684094498,0.0249692889488388,coin2,2021-09-12 08:00:00,0.0393684607922513,1.1671970274100305,2.779241878729988,2.047919860453145,159737.74911534527,6,1000.0,36000.0,0.0393684607922513,1039.3684607922514,44205.35152540574,1.2279264312612705
2021-09-13 08:00:00,46025.23,44940.73,-0.0235633752262888,3404.3,3285.35,-0.0349155898137893,-0.0573327060173876,0.0361853517608543,coin2,,-0.0349155898137893,1.139693925890159,2.6822030092989464,1.9764155306340496,154160.4113894559,0,,36000.0,,0.0,42661.895603970304,1.1850526556658418
2021-09-14 08:00:00,44940.72,47111.52,0.0483033987209373,3285.09,3434.37,0.0453589419696531,-0.0380166180279385,0.0643037990374573,coin2,,0.0453589419696531,1.194745016012262,2.8038648999485662,2.066063647996001,161152.96454368808,1,,36000.0,,0.0,44596.9940509862,1.2388053903051721
2021-09-15 08:00:00,47103.28,48121.41,0.0214361582899471,3434.37,3613.55,0.0521725964296218,0.0272722983818374,0.1682238458554248,coin2,,0.0521725964296218,1.220355759291626,2.9501498118167646,2.173855552900809,169560.73312626308,2,,36000.0,,0.0,46923.73502358254,1.303437083988404
2021-09-16 08:00:00,48121.4,47737.82,-0.0079712959366735,3613.55,3567.98,-0.012610867429536,-0.0271465806940711,0.0899754082084651,coin2,,-0.012610867429536,1.210627942386289,2.9129458636426726,2.146441348712216,167422.42519955285,3,,36000.0,,0.0,46331.986021901466,1.286999611719485
2021-09-17 08:00:00,47737.81,47299.98,-0.0091717636037841,3567.97,3399.81,-0.047133111732689,-0.032628256061159,0.0478751602722162,coin2,,-0.047133111732689,1.199524349086586,2.775649660780328,2.045272888795699,159531.28532606454,4,,36000.0,,0.0,44148.215347933794,1.2263393152203832
2021-09-18 08:00:00,47299.98,48292.74,0.0209885923841828,3399.89,3435.64,0.0105388242284127,-0.0097418728698817,0.0658203736966684,coin2,,0.0105388242284127,1.2247006767044666,2.8049017446749454,2.0668276602698548,161212.55750104866,5,,36000.0,,0.0,44613.48562948378,1.239263489707883
2021-09-19 08:00:00,48292.75,47241.75,-0.021762898522635,3435.64,3328.62,-0.0311499458616153,0.0055092372950078,0.0306473786552061,coin2,,-0.0311499458616153,1.1980476401567448,2.7175292071811703,2.0024460905471595,156190.79506267843,6,1000.0,37000.0,-0.0335660307846535,966.4339692153465,44190.21193664275,1.194330052341696
2021-09-20 08:00:00,47241.75,43015.62,-0.0894575243296448,3328.57,2977.28,-0.1055512494667458,-0.0867344544869533,-0.1317858392628017,coin2,,-0.1077873713430789,1.0908732642393493,2.4306906039008225,1.786607690190856,139355.39983488678,0,,37000.0,,0.0,39427.06515289848,1.0655963554837427
2021-09-21 08:00:00,43016.64,40734.38,-0.0530328285399583,2977.32,2765.9,-0.0709976891659501,-0.165459003509899,-0.2772327938079136,empty,2021-09-21 08:00:00,0.0,1.033021169458119,2.258117187946476,1.786607690190856,139355.39983488678,1,,37000.0,,0.0,39427.06515289848,1.0655963554837427
2021-09-22 08:00:00,40734.09,43543.61,0.0689645945267856,2766.72,3076.92,0.1124480277667305,-0.1158054640885144,-0.1872513748672678,empty,,0.0,1.104263055547384,2.512038012197213,1.786607690190856,139355.39983488678,2,,37000.0,,0.0,39427.06515289848,1.0655963554837427
2021-09-23 08:00:00,43546.37,44865.26,0.0303523295381342,3076.92,3152.5,0.0245635245635245,-0.1026793660850966,-0.1994890950227393,empty,,0.0,1.1377800117061454,2.5737425196143264,1.786607690190856,139355.39983488678,3,,37000.0,,0.0,39427.06515289848,1.0655963554837427
2021-09-24 08:00:00,44865.26,42810.57,-0.0457969038850996,3152.41,2928.53,-0.0710452022204598,-0.1423415586778011,-0.2462965060017706,empty,,0.0,1.0856732098676516,2.390890461844931,1.786607690190856,139355.39983488678,4,,37000.0,,0.0,39427.06515289848,1.0655963554837427
2021-09-25 08:00:00,42810.58,42670.64,-0.0032685853049843,2928.22,2921.73,-0.0023219840670917,-0.1755561772657083,-0.2603758205093803,empty,,0.0,1.082124594367863,2.385338852286365,1.786607690190856,139355.39983488678,5,,37000.0,,0.0,39427.06515289848,1.0655963554837427
2021-09-26 08:00:00,42670.63,43160.9,0.0114893987997368,2921.84,3059.37,0.0471090757872902,-0.1804461879959517,-0.2208940172202599,empty,,0.0,1.094557555383559,2.497709961057092,1.786607690190856,139355.39983488678,6,1000.0,38000.0,0.0,1000.0,40427.06515289848,1.0638701356025917
2021-09-27 08:00:00,43160.9,42147.35,-0.0234830598991216,3059.36,2925.59,-0.0437279570630554,-0.1006403032793165,-0.1481932236058663,empty,,0.0,1.0688539947474505,2.388490207124021,1.786607690190856,139355.39983488678,0,,38000.0,,0.0,40427.06515289848,1.0638701356025917
2021-09-28 08:00:00,42147.35,41026.54,-0.0265926564778093,2924.76,2804.91,-0.0412497991858054,-0.1090543822346573,-0.1983681051729066,empty,,0.0,1.0404303276401974,2.289965465722893,1.786607690190856,139355.39983488678,1,,38000.0,,0.0,40427.06515289848,1.0638701356025917
2021-09-29 08:00:00,41025.01,41524.28,0.0121321466543364,2805.15,2850.45,0.0162358150528894,-0.1049864274577035,-0.1677348150181171,empty,,0.0,1.0530529809587474,2.3271449215018736,1.786607690190856,139355.39983488678,2,,38000.0,,0.0,40427.06515289848,1.0638701356025917
2021-09-30 08:00:00,41524.29,43824.1,0.055384945867815,2850.45,3000.61,0.0526794014980092,-0.0228938498683751,-0.0648984374513067,empty,,0.0,1.1113762633050892,2.449737523165724,1.786607690190856,139355.39983488678,3,,38000.0,,0.0,40427.06515289848,1.0638701356025917
2021-10-01 08:00:00,43820.01,48141.61,0.0985190796844659,3000.62,3309.91,0.103079040595079,0.0657001896457871,0.0130692548076187,empty,,0.0,1.220868029949067,2.702254116763412,1.786607690190856,139355.39983488678,4,,38000.0,,0.0,40427.06515289848,1.0638701356025917
2021-10-02 08:00:00,48141.6,47634.9,-0.0105254061922731,3309.91,3387.76,0.0235202769863833,0.0349734189327421,-0.0048322518293524,coin1,2021-10-02 08:00:00,-0.0129927188609063,1.208017898026693,2.765811882077282,1.763394798757473,137544.7943030829,5,,38000.0,,0.0,39901.80766099533,1.0500475700261929
